,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
2655,1.05167,-0.07352,999.72965,-100.85081,0.16174,Entré,2.46606,-1.95849,5473.65591,-89186.92959,True,False,2.44809
2656,1.59133,-0.33468,999.67477,-100.98652,0.73631,Biblioteket,-0.75505,-0.15932,5477.17676,-89186.13207,True,False,29.40397
2657,0.16073,0.84611,999.61393,-101.19862,-1.86145,Alfvensalen,1.78194,-1.28763,5473.59841,-89185.62279,True,False,-42.15656
2658,2.23242,-1.07863,999.88630,-100.36228,2.37299,Syster och Bro,0.41478,0.87664,5478.79102,-89187.25333,True,False,61.56419
2659,1.80558,-0.89765,999.76434,-100.73724,1.97482,Biblioteket,2.81508,0.85534,5474.30578,-89188.32092,True,False,40.16097
2660,2.33869,-1.38603,999.69751,-100.86594,3.04928,Biblioteket,0.15518,3.01175,5472.85499,-89184.74756,True,False,66.78337
2661,0.44449,0.73766,999.74923,-100.74008,-1.62285,7-11,0.68987,-0.95281,5473.43000,-89184.72263,True,False,-27.90091
2662,2.08835,-1.07513,999.93221,-100.25835,2.36528,Syster och Bro,-0.38124,-0.92268,5474.20185,-89187.91035,True,False,54.38364
2663,1.35680,-0.45336,999.69010,-100.96346,0.99738,Biblioteket,-1.71224,-1.20436,5474.40971,-89184.49995,True,False,17.68504
2664,0.93719,-0.06464,999.70228,-100.92656,0.14222,Syster och Bro,-0.45518,0.04321,5474.14144,-89185.42710,True,False,-3.28957
2665,1.80821,-0.80436,999.76004,-100.78732,1.76959,Biblioteket,1.58942,-0.36904,5476.04122,-89186.75006,True,False,40.29048
2666,1.92981,-0.97994,999.86117,-100.41057,2.15586,Syster och Bro,1.06035,-0.71007,5474.51689,-89186.86386,True,False,46.42101
2667,1.16623,0.08355,999.71272,-100.85754,-0.18381,Entré,2.63497,2.01746,5475.66197,-89184.20221,True,False,8.16766
2668,1.27251,-0.43327,999.72083,-100.80809,0.95319,Syster och Bro,1.88839,-0.08909,5475.55882,-89184.51436,True,False,13.48588
2669,-0.27500,1.24799,999.74242,-100.77915,-2.74558,7-11,-0.74473,0.25143,5474.63896,-89185.89218,True,False,-63.87871
2670,-0.99818,2.19949,999.79936,-100.61499,-4.83887,Syster och Bro,0.76017,-0.18842,5475.76447,-89185.23500,True,False,-100.00911
2671,1.52540,-0.46844,999.81167,-100.62763,1.03057,Syster och Bro,-0.07513,0.02685,5472.64829,-89183.68257,True,False,26.17585
2672,0.76282,0.32060,999.73066,-100.80466,-0.70532,Alfvensalen,2.77995,-1.14591,5474.51029,-89182.90692,True,False,-11.99352
2673,0.33370,0.65958,999.69499,-100.93337,-1.45108,Alfvensalen,0.78391,2.34195,5479.20280,-89187.91323,True,False,-33.46744
2674,-0.65229,1.50564,999.85266,-100.51447,-3.31241,Lindstedvägen 24,2.15838,-2.80406,5475.00587,-89185.58410,True,False,-82.68813
2675,0.55685,0.18646,999.81698,-100.54871,-0.41022,Alfvensalen,-1.64925,-0.15822,5476.06608,-89184.25940,True,False,-22.24909
2676,0.03129,0.84303,999.78741,-100.70997,-1.85467,Östra Station,-0.95315,1.80780,5474.22775,-89185.87942,True,False,-48.54181
2677,1.16311,-0.21304,999.89088,-100.38746,0.46868,Alfvensalen,-1.20576,-1.68080,5473.12398,-89186.47527,True,False,8.10093
2678,1.25268,-0.19344,999.72685,-100.85636,0.42558,Syster och Bro,-1.38884,-0.49146,5474.90832,-89184.23447,True,False,12.49730
2679,1.30663,-0.24721,999.81972,-100.59162,0.54387,Lindstedvägen 24,-0.47361,0.18181,5473.93964,-89185.15544,True,False,15.24122
2680,2.16131,-1.16992,999.71294,-100.83383,2.57382,Biblioteket,-2.10866,0.40743,5473.35189,-89186.31724,True,False,57.92205
2681,2.07303,-0.88119,999.79832,-100.60207,1.93861,Biblioteket,-0.87709,3.18494,5471.82496,-89186.28042,True,False,53.55083
2682,1.20054,-0.09244,999.85165,-100.45905,0.20337,Alfvensalen,0.60732,0.56642,5470.47313,-89186.76081,True,False,9.95270
2683,2.25775,-1.31120,999.77086,-100.69308,2.88464,Biblioteket,1.25336,0.69951,5472.47259,-89185.93579,True,False,62.77274
2684,-0.74159,1.74756,999.76692,-100.69787,-3.84464,Alfvensalen,-0.22243,0.24676,5475.20417,-89187.60816,True,False,-87.19613
2685,-0.17950,1.11546,999.71181,-100.85236,-2.45400,Östra Station,-0.95899,-1.35236,5473.33879,-89186.88592,True,False,-59.11918
2686,0.43135,0.39011,999.90706,-100.28817,-0.85824,Östra Station,-0.01560,-1.30053,5478.60752,-89184.35599,True,False,-28.47889
2687,0.15671,0.89317,999.96809,-100.11624,-1.96498,Alfvensalen,-0.55900,0.79785,5474.21075,-89187.11674,True,False,-42.18070
2688,0.69312,0.07112,999.83133,-100.51278,-0.15647,Alfvensalen,-0.36851,0.57333,5477.98832,-89188.06658,True,False,-15.42831
2689,1.70513,-0.88793,999.94977,-100.18743,1.95344,Entré,-0.58947,0.27467,5473.71563,-89187.87742,True,False,35.23152
2690,1.27239,-0.27401,999.72140,-100.84812,0.60282,Syster och Bro,0.71220,0.87233,5477.53086,-89188.51796,True,False,13.48017
2691,-0.02830,0.83057,999.82097,-100.61495,-1.82726,Östra Station,-2.41271,1.03673,5473.15763,-89185.57785,True,False,-51.50436
2692,1.24548,-0.10072,999.77130,-100.67271,0.22158,Lindstedvägen 24,-1.31964,1.32398,5473.80002,-89186.32484,True,False,12.15965
2693,2.13445,-1.32508,999.70378,-100.90296,2.91518,Biblioteket,-0.87548,-0.68907,5475.00806,-89186.07377,True,False,56.57423
2694,1.42273,-0.46403,999.80914,-100.58007,1.02087,Entré,-3.21121,1.83344,5474.53395,-89186.14289,True,False,21.04111
2695,1.71869,-0.46822,999.69570,-100.88501,1.03008,Biblioteket,0.47567,-1.23066,5474.93284,-89185.74269,True,False,35.78257
2696,1.87880,-1.07991,999.82724,-100.54039,2.37581,Biblioteket,-1.25956,-1.41059,5474.04169,-89183.26450,True,False,43.85363
2697,2.50234,-1.70401,999.84620,-100.48324,3.74881,Biblioteket,-0.43069,-0.83462,5474.73468,-89185.54619,True,False,75.04016
2698,0.92389,0.17888,999.83815,-100.47465,-0.39353,7-11,-1.16845,-1.13582,5475.31151,-89186.16020,True,False,-3.88621
2699,0.52841,0.61749,999.82927,-100.54823,-1.35847,Östra Station,1.49830,1.44787,5475.30331,-89184.80537,True,False,-23.66494
2700,1.63578,-0.53785,999.71168,-100.89586,1.18327,Biblioteket,-0.55126,-2.56065,5476.20603,-89184.38068,True,False,31.64490
2701,2.06316,-1.13407,999.82929,-100.50594,2.49496,Biblioteket,0.06258,0.74086,5475.29860,-89183.78379,True,False,53.07256
2702,0.44640,0.48518,999.89426,-100.32234,-1.06739,Östra Station,-0.05607,-1.61405,5475.33613,-89182.46409,True,False,-27.73305
2703,2.57563,-1.49290,999.88680,-100.41488,3.28437,Biblioteket,-0.13707,0.05276,5473.72012,-89185.50281,True,False,78.72470
2704,1.54031,-0.48639,999.75148,-100.75194,1.07006,Syster och Bro,-0.35911,-0.01942,5475.24529,-89186.23487,True,False,26.89128
2705,1.63537,-0.80913,999.94991,-100.18645,1.78009,Entré,-0.47221,0.65228,5474.07573,-89186.19062,True,False,31.74329
2706,1.35057,-0.33683,999.77796,-100.69751,0.74102,Syster och Bro,-0.79121,-0.46818,5479.64738,-89189.19942,True,False,17.41750
2707,-1.17890,2.14063,999.78442,-100.64213,-4.70938,Syster och Bro,-0.48812,0.80489,5474.38879,-89185.93075,True,False,-109.05268
2708,0.91012,-0.00226,999.76171,-100.69496,0.00497,Lindstedvägen 24,-0.36905,0.84537,5475.04345,-89185.25886,True,False,-4.61305
2709,2.37192,-1.36573,999.74313,-100.79958,3.00461,Biblioteket,-0.58718,1.40949,5474.16520,-89185.24089,True,False,68.46753
2710,0.03115,0.94497,999.70592,-100.86877,-2.07893,7-11,0.09072,-0.09268,5469.96917,-89185.74005,True,False,-48.58963
2711,0.87080,0.01681,999.79871,-100.60483,-0.03698,Alfvensalen,0.25874,0.53658,5476.06592,-89190.14049,True,False,-6.56072
2712,0.46528,0.43142,999.87516,-100.41458,-0.94912,Östra Station,1.40879,-0.63145,5472.41039,-89186.72868,True,False,-26.79838
2713,0.60878,0.29243,999.81130,-100.56437,-0.64335,7-11,-1.99183,-2.62466,5474.14716,-89183.36030,True,False,-19.65530
2714,-1.91943,2.93677,999.73990,-100.79349,-6.46089,Biblioteket,-0.80653,1.74167,5474.13147,-89186.33278,True,False,-146.10131
2715,1.67517,-0.81694,999.96633,-100.13864,1.79726,Lindstedvägen 24,1.17372,0.75683,5474.32754,-89186.82088,True,False,33.74158
2716,2.67671,-1.67536,999.68386,-100.98211,3.68579,Biblioteket,-1.02108,-1.78662,5474.02183,-89184.72026,True,False,83.67742
2717,2.22513,-1.12258,999.87433,-100.36217,2.46967,Biblioteket,0.18357,0.54694,5472.73130,-89185.15078,True,False,61.19368
2718,0.86436,0.18250,999.72422,-100.82637,-0.40150,Lindstedvägen 24,-0.56327,1.19331,5479.41624,-89185.33376,True,False,-6.92014
2719,1.82322,-0.98435,999.89981,-100.35689,2.16557,Syster och Bro,0.65230,1.14469,5473.91624,-89188.00483,True,False,41.11109
2720,1.14015,-0.06818,999.98324,-100.08143,0.14999,Östra Station,-0.00463,-0.05615,5472.68396,-89185.67846,True,False,6.99912
2721,0.38610,0.70027,999.95156,-100.18533,-1.54059,7-11,0.50108,-0.13925,5477.28716,-89185.35199,True,False,-30.71920
2722,2.03015,-0.75417,999.75495,-100.71340,1.65917,Biblioteket,1.76126,3.16158,5475.52318,-89184.53635,True,False,51.38516
2723,0.16887,0.81433,999.79514,-100.62707,-1.79152,Östra Station,-1.27774,-1.34618,5475.13976,-89184.05358,True,False,-41.65893
2724,-0.75937,1.78369,999.88849,-100.32237,-3.92412,Syster och Bro,-1.31062,1.01360,5473.81143,-89185.39887,True,False,-88.02401
2725,0.76481,0.01672,999.96606,-100.13979,-0.03678,Östra Station,-1.48158,2.05195,5472.76918,-89185.67529,True,False,-11.77632
2726,1.66386,-0.59206,999.76100,-100.74282,1.30252,Biblioteket,0.75130,1.49907,5475.29602,-89185.34675,True,False,33.07363
2727,2.26021,-1.35725,999.72390,-100.81958,2.98595,Biblioteket,-0.16582,1.40129,5475.20045,-89189.68530,True,False,62.87258
2728,1.20306,-0.17441,999.87722,-100.40036,0.38369,Alfvensalen,1.05002,-0.06987,5474.41078,-89187.29248,True,False,10.09151
2729,1.71976,-0.97162,999.73548,-100.81506,2.13755,Biblioteket,1.57398,1.66585,5479.12006,-89188.15321,True,False,35.85584
2730,0.96095,-0.12396,999.85557,-100.44277,0.27272,Alfvensalen,-0.00873,1.35518,5476.13913,-89185.68637,True,False,-2.02485
2731,1.71755,-0.73927,999.82010,-100.56192,1.62639,Syster och Bro,0.94914,-0.41501,5474.61257,-89186.01063,True,False,35.78742
2732,0.74422,0.15708,999.87892,-100.38862,-0.34558,7-11,-1.62029,-1.42710,5474.03205,-89185.01736,True,False,-12.84955
2733,1.58694,-0.66420,999.81356,-100.56320,1.46125,Syster och Bro,-0.27636,-0.43371,5472.22129,-89186.09515,True,False,29.25361
2734,0.46979,0.64033,999.73952,-100.78283,-1.40872,7-11,-0.52426,-0.82396,5477.31134,-89186.63846,True,False,-26.64077
2735,-1.26677,2.19824,999.72222,-100.84343,-4.83614,Entré,0.41250,-1.22366,5474.10854,-89186.38871,True,False,-113.47729
2736,0.88902,0.27235,999.89833,-100.30051,-0.59918,Östra Station,0.99447,0.29081,5475.05093,-89183.40483,True,False,-5.59961
2737,0.19452,0.80989,999.89562,-100.31792,-1.78176,7-11,0.99229,-1.32931,5473.54920,-89184.53157,True,False,-40.32621
2738,1.99394,-0.99352,999.89951,-100.31507,2.18575,Syster och Bro,0.45617,0.60756,5473.60178,-89184.55874,True,False,49.64666
2739,0.25743,0.43196,999.77422,-100.68608,-0.95032,7-11,0.08587,0.35089,5473.19172,-89185.21155,True,False,-37.24153
2740,1.30797,-0.59610,999.72386,-100.79580,1.31143,Biblioteket,-2.40605,0.64899,5473.34895,-89185.25731,True,False,15.26052
2741,2.94019,-1.80353,999.69616,-100.93014,3.96777,Biblioteket,-0.12841,-0.49571,5473.24561,-89186.55775,True,False,96.85777
2742,1.83822,-0.67841,999.80713,-100.58729,1.49250,Syster och Bro,-1.03896,-0.32827,5478.57637,-89186.61941,True,False,41.81476
2743,0.24734,0.86877,999.77750,-100.66041,-1.91130,Östra Station,0.27130,-0.08700,5475.23441,-89187.59727,True,False,-37.74439
2744,0.29860,0.79328,999.69918,-100.93502,-1.74521,7-11,3.25512,-2.96830,5473.86960,-89186.12473,True,False,-35.22062
2745,0.63502,0.35409,999.82673,-100.54885,-0.77900,7-11,-1.40758,0.47629,5475.81226,-89187.70014,True,False,-18.33586
2746,1.31633,-0.14128,999.78167,-100.64626,0.31081,Lindstedvägen 24,1.07776,-0.80961,5473.95167,-89184.94258,True,False,15.70718
2747,-0.13136,1.24990,999.81811,-100.55889,-2.74978,7-11,-0.76110,-1.88059,5475.71438,-89186.62049,True,False,-56.65904
2748,0.53109,0.65609,999.72566,-100.78865,-1.44341,7-11,0.16063,-0.56386,5472.49872,-89186.68092,True,False,-23.58283
2749,-0.53102,1.50641,999.78454,-100.65219,-3.31409,Alfvensalen,-1.08144,-1.13762,5476.40604,-89185.96198,True,False,-76.65886
2750,1.34717,-0.13297,999.72691,-100.81675,0.29254,Entré,0.35729,0.70724,5476.84724,-89185.76398,True,False,17.22189
2751,2.38326,-1.49404,999.84150,-100.48648,3.28690,Biblioteket,1.04591,0.32920,5474.03270,-89186.73198,True,False,69.08385
2752,0.67440,0.27160,999.90395,-100.37377,-0.59752,Östra Station,1.01767,-0.58938,5474.37317,-89186.21452,True,False,-16.32786
2753,2.17519,-1.26192,999.73853,-100.79746,2.77623,Biblioteket,-0.00923,-0.21938,5475.78913,-89185.57611,True,False,58.62879
2754,0.45784,0.54484,999.92278,-100.24328,-1.19866,7-11,0.40872,-0.58601,5474.33920,-89187.12180,True,False,-27.14669
2755,1.50337,-0.33011,999.85905,-100.41439,0.72624,Lindstedvägen 24,-0.33548,0.56340,5474.75431,-89186.75573,True,False,25.09785
2756,2.52930,-1.29393,999.76878,-100.70916,2.84665,Biblioteket,0.13817,0.95451,5474.01127,-89187.95113,True,False,76.34947
2757,1.62088,-0.73328,999.87943,-100.37304,1.61323,Entré,0.57182,-0.19352,5477.68209,-89186.39665,True,False,30.98356
2758,1.25236,-0.41284,999.87556,-100.44709,0.90825,Lindstedvägen 24,2.29802,-0.44627,5474.42677,-89187.93877,True,False,12.55558
2759,-1.52967,2.65967,999.98819,-100.05393,-5.85128,Biblioteket,1.83960,-0.19544,5471.13405,-89185.05162,True,False,-126.48926
2760,0.46693,0.55070,999.73982,-100.82730,-1.21154,Alfvensalen,-2.37323,0.49664,5474.35286,-89186.62142,True,False,-26.78365
2761,0.29627,0.47064,999.92860,-100.24734,-1.03541,Östra Station,0.74743,0.44099,5477.11081,-89185.95458,True,False,-35.22240
2762,1.57486,-0.43842,999.91031,-100.30712,0.96453,Lindstedvägen 24,-0.63904,-1.06138,5473.57066,-89187.15496,True,False,28.69799
2763,-0.04332,0.79777,999.78649,-100.64484,-1.75509,Östra Station,-2.47920,-1.83772,5475.13655,-89186.16682,True,False,-52.27269
2764,1.99234,-0.67967,999.95709,-100.16984,1.49527,Lindstedvägen 24,0.35221,0.21491,5474.33658,-89185.37276,True,False,49.59573
2765,0.59996,0.54346,999.70367,-100.89727,-1.19562,Alfvensalen,0.69021,1.01095,5478.54927,-89188.10507,True,False,-20.15000
2766,1.16600,-0.31076,999.97414,-100.12143,0.68368,7-11,-0.77241,1.53461,5473.56296,-89186.06101,True,False,8.28684
2767,4.87687,-4.14304,999.65048,-101.06274,9.11470,Biblioteket,-0.46502,1.18981,5473.71857,-89186.81052,True,False,193.66859
2768,0.42707,0.80382,999.76255,-100.72603,-1.76839,Östra Station,1.80007,-3.17283,5475.21639,-89185.63396,True,False,-28.76505
2769,0.00178,0.95411,999.77642,-100.68308,-2.09903,Östra Station,2.29316,-1.05497,5475.09438,-89183.03478,True,False,-50.02287
2770,3.17196,-2.36108,999.73067,-100.87111,5.19438,Biblioteket,-0.48902,-1.05748,5473.50048,-89186.03361,True,False,108.46325
2771,0.46466,0.64102,999.74271,-100.78299,-1.41024,7-11,-0.18130,-1.19879,5473.47509,-89186.40460,True,False,-26.89588
2772,2.82490,-1.68683,999.68763,-100.98171,3.71102,Biblioteket,0.54760,-0.16685,5474.12486,-89186.73298,True,False,91.08858
2773,0.38708,0.83248,999.64643,-101.03789,-1.83146,Alfvensalen,0.02427,0.07081,5476.37411,-89187.11728,True,False,-30.82300
2774,1.24599,-0.07649,999.90831,-100.30891,0.16827,7-11,1.50577,0.59068,5473.75899,-89185.56765,True,False,12.25388
2775,0.95024,0.25172,999.92695,-100.25951,-0.55379,Östra Station,0.32215,0.21724,5479.57076,-89185.60649,True,False,-2.52444
2776,-0.55260,1.28414,999.87241,-100.40674,-2.82510,Alfvensalen,3.48182,2.53295,5474.67073,-89185.36091,True,False,-77.69371
2777,2.83996,-1.78737,999.72887,-100.83476,3.93222,Biblioteket,0.80086,1.08397,5472.04253,-89186.56948,True,False,91.86226
2778,1.15842,-0.34817,999.74843,-100.73930,0.76598,Syster och Bro,-1.90124,-1.88581,5479.27616,-89188.99101,True,False,7.79497
2779,0.57502,0.39894,999.67368,-100.99651,-0.87766,Lindstedvägen 24,-0.41954,2.25573,5473.77074,-89187.90570,True,False,-21.41233
2780,0.60348,0.37233,999.97530,-100.11255,-0.81912,7-11,0.51734,0.79951,5477.05751,-89186.39145,True,False,-19.83839
2781,1.61685,-0.59863,999.66229,-101.05298,1.31699,Biblioteket,-2.51493,0.17340,5472.24162,-89185.82151,True,False,30.67362
2782,-0.31235,1.28958,999.95948,-100.15192,-2.83708,Entré,2.75571,-2.27405,5473.38488,-89186.27153,True,False,-65.63776
2783,1.15300,-0.36328,999.89209,-100.35048,0.79921,Alfvensalen,1.91941,-0.70840,5475.40942,-89184.43375,True,False,7.59624
2784,2.65284,-1.39528,999.87450,-100.39714,3.06962,Biblioteket,1.35403,-2.59381,5472.47581,-89186.24475,True,False,82.57906
2785,-1.32344,2.05251,999.87320,-100.38203,-4.51552,Syster och Bro,0.42498,0.01061,5472.52248,-89185.57348,True,False,-116.23539
2786,0.63871,0.46962,999.84811,-100.46106,-1.03317,Östra Station,-1.87678,1.37124,5475.18078,-89183.89156,True,False,-18.14025
2787,0.32126,0.80032,999.81630,-100.58311,-1.76070,Östra Station,-0.62418,1.41714,5476.39119,-89185.34423,True,False,-34.02876
2788,0.74044,0.26944,999.84024,-100.46667,-0.59277,7-11,-1.42654,-2.82774,5476.75727,-89186.51497,True,False,-13.05797
2789,2.39117,-1.49222,999.93724,-100.18157,3.28289,Biblioteket,-0.60801,-0.88285,5472.63791,-89186.26119,True,False,69.52708
2790,0.89784,0.10690,999.83459,-100.50917,-0.23517,Alfvensalen,0.82109,0.93171,5473.61278,-89183.48945,True,False,-5.19055
2791,0.51660,0.62488,999.77299,-100.68467,-1.37474,7-11,-1.37589,-4.31510,5478.55340,-89187.79946,True,False,-24.28340
2792,0.87846,0.21457,999.73122,-100.81873,-0.47206,Lindstedvägen 24,-0.94526,-0.04972,5477.64141,-89184.85481,True,False,-6.21115
2793,1.50400,-0.47250,999.89139,-100.33449,1.03950,Lindstedvägen 24,-0.56298,3.30955,5473.22233,-89187.37205,True,False,25.14572
2794,1.73587,-0.61398,999.93896,-100.22301,1.35076,Lindstedvägen 24,2.21756,0.87089,5476.46714,-89186.93717,True,False,36.76298
2795,0.77963,0.09807,999.90454,-100.37195,-0.21576,7-11,1.80140,-0.76713,5476.01111,-89184.16456,True,False,-11.06627
2796,0.02190,0.76020,999.75630,-100.74509,-1.67243,7-11,-1.26816,-1.59323,5475.86614,-89185.45394,True,False,-49.02678
2797,1.16489,-0.33730,999.64298,-101.09584,0.74205,Biblioteket,3.07810,-1.53083,5474.91987,-89185.48652,True,False,8.06613
2798,0.89078,0.35124,999.74935,-100.74621,-0.77273,Alfvensalen,1.36801,0.61806,5476.34748,-89187.93155,True,False,-5.58654
2799,1.48438,-0.47920,999.80537,-100.60602,1.05424,Syster och Bro,0.64836,1.09930,5469.72766,-89185.80133,True,False,24.12188
2800,1.19698,-0.30329,999.89354,-100.39366,0.66724,Alfvensalen,-1.63058,1.30319,5475.05626,-89186.93704,True,False,9.79558
2801,1.07210,-0.13876,999.63976,-101.08854,0.30528,Biblioteket,1.38122,1.08199,5473.82300,-89186.75077,True,False,3.42466
2802,-0.75675,1.59154,999.63953,-101.09993,-3.50138,Östra Station,-1.91217,0.48161,5475.35281,-89186.98721,True,False,-88.01786
2803,-0.56435,1.26985,999.84241,-100.49144,-2.79368,Alfvensalen,-1.67759,0.88214,5473.71360,-89187.20826,True,False,-78.29634
2804,2.49174,-1.52521,999.72846,-100.82047,3.35545,Biblioteket,2.58474,-0.09855,5477.83610,-89187.57091,True,False,74.45127
2805,1.28798,-0.23668,999.73560,-100.82776,0.52070,Syster och Bro,0.44046,1.09858,5472.38382,-89184.04305,True,False,14.26669
2806,0.15139,0.54771,999.82458,-100.54401,-1.20497,Östra Station,0.65706,0.77734,5474.02871,-89183.99030,True,False,-42.51821
2807,-0.38029,1.29325,999.97410,-100.12793,-2.84516,Entré,-0.47403,-0.11109,5474.93817,-89186.20770,True,False,-69.02762
2808,1.68017,-0.82862,999.87690,-100.40377,1.82297,Syster och Bro,0.57211,0.87622,5472.31403,-89188.41717,True,False,33.94714
2809,-0.05723,0.92156,999.97032,-100.09332,-2.02743,Alfvensalen,0.63807,-0.19229,5473.51952,-89186.09339,True,False,-52.87617
2810,1.06981,-0.02126,999.75458,-100.70970,0.04677,Lindstedvägen 24,0.14225,1.17940,5474.76835,-89185.84737,True,False,3.36776
2811,-1.04494,1.97909,999.77733,-100.63861,-4.35400,Entré,-1.10883,1.02537,5478.42063,-89188.18713,True,False,-102.35853
2812,-0.10382,1.22959,999.78025,-100.65369,-2.70510,7-11,-0.90219,-0.39182,5477.43106,-89184.31508,True,False,-55.30108
2813,2.41254,-1.37292,999.93763,-100.18079,3.02043,Biblioteket,-0.07415,0.28794,5472.91410,-89186.79447,True,False,70.59580
2814,3.24305,-2.32804,999.74404,-100.76553,5.12169,Biblioteket,0.34016,0.81576,5477.94854,-89185.46974,True,False,112.02436
2815,-0.48261,1.47134,999.65431,-100.99443,-3.23694,Östra Station,-2.87760,2.45352,5476.38307,-89188.22650,True,False,-74.30322
2816,1.32971,-0.11912,999.75392,-100.75254,0.26206,Entré,-1.47412,-2.88711,5473.99962,-89184.86409,True,False,16.36260
2817,0.07744,0.83803,999.96083,-100.13639,-1.84368,Alfvensalen,-0.08391,-1.45869,5474.93874,-89186.73671,True,False,-46.14769
2818,2.08874,-1.08008,999.64906,-101.02951,2.37617,Biblioteket,0.94244,-0.37334,5474.97174,-89184.46479,True,False,54.26154
